group_id,post_id,text,views,likes,comments,reposts,post_datetime,photo_links,hashtags,category,main_entity_group
162413784,1412602,"🔻Победители второго дня 39-й церемонии вручения премии «Golden Disc Awards»

🏆 Album Of The Year (Daesang)
SEVENTEEN – SPILL THE FEELS

🥇 Album Bonsang
ENHYPEN — Romance: Untold
SEVENTEEN — SPILL THE FEELS
TXT — The Star Chapter: SANCTUARY
ZEROBASEONE — You Had Me At HELLO
IVE — IVE SWITCH
Stray Kids — ATE
NCT DREAM — DREAM()SCAPE
ATEEZ — The World EP.Fin: Will
(G)I-DLE — 2
aespa — Armageddon

🥇 Global K-Pop Artist
ENHYPEN
IVE

🥇 Best Digital Song
IVE – HEYA.

🥇 Rookie Award
NCT WISH

🥇 Fans’ Choice Award
ENHYPEN

🥇 Best Solo Artist
YUQI

#nws #awards_nws #gda",5464,193,11,9,2025-01-05 19:19:48,"https://sun9-45.userapi.com/s/v1/ig2/hEYDJzYDraT9MzWVD3fok264DVdMk8iPWKfdMAk7B5xi3RbsFqdAvlkVUddsuUURS5NGB610PeW2mOtWjlfNqsu5.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1000x667&from=bu&u=L1UfJFKR8K-hs8n9R6pqVnxQepmACzcv3XpIpWl-LhE&cs=1000x667","#nws, #awards_nws, #gda",6,"SEVENTEEN, ENHYPEN, TXT, ZEROBASEONE, IVE, Stray Kids, NCT DREAM, ATEEZ, (G)I-DLE, aespa, YUQI"
162413784,1412601,"🔻JYP Entertainment представили участников новой 
мужской группы KickFlip и клип «Umm Great»

Kyehoon (20)
Amaru (19)
Donghwa (18)
Juwang (18)
Minje (18)
Keiju (18)
Donghyeon (17)

#nws #rookie_nws #kickflip #jyp",9934,375,32,129,2025-01-05 19:12:53,"https://sun9-34.userapi.com/s/v1/ig2/0oY6i6WobMpLP3xfTg9P5bEMk81sEv5WywGwWpKbfU6sVRMhh4VS9civcaHqirM2D-0bvEo3P6mR2kD4TJDWI9CM.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=-geCH9wSJq73wxx6QgY82YtI3bT4qxDcJpydIDCpJkA&cs=1080x1350, https://sun9-58.userapi.com/s/v1/ig2/R_UpUeL5ni1cEDhn6T6eNAl1SO9wD5CgaZdqoC9cF6vwXFLugLB6tIvJPGZJ7nKLKjq-x9XylmA9wowsnY0TUY_d.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=oeHOSScSUKhoVoMerOdRyOOfAyu5lA8s9-AiMviutVE&cs=1080x1350, https://sun9-24.userapi.com/s/v1/ig2/Tc6oeR9jm3NCRH0tF3Pf753IvdE_y_c_tIgbhnbjAJ5JWxsg7vM6Eoglp7eTveCkHsquBwAYHWDuPux53bjJ5niR.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=2FcXQudHvBFdyZqD980BZePPjdR5fOpzC06SzJIIJwc&cs=1080x1350, https://sun9-15.userapi.com/s/v1/ig2/gf125bia51FAlptHz4shBb3VFRWZ7t-0bzXnYHX7aQUH-HpcPADazLlo7-GSIkYB3ZxecJCzN0jfk0Gv5wIF9mro.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=jffQvKvkJfvyGOu4OwPF4CMuYNaXSIplTN_6DSgSGjA&cs=1080x1350, https://sun9-9.userapi.com/s/v1/ig2/_2gmAZXRFh1HEQIUzsQFJt9uWJVMolnQ7QVDDZ4pftc9I7TkItIuM9arSM8XeWnRbUYXqDrEYpy8AI7xbSt2pzGq.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=MlB3_Zz9oEwh1RyYIvY8l4gHW2-A9sUmsRIF8zYBZvY&cs=1080x1350, https://sun9-2.userapi.com/s/v1/ig2/8nG897iCqO7VnMxjnmr_MmQeOJKnQkvWupjxnyD-J_Y2GLGJ1F--lvKSUCbrwKlWKJEvEa7RSfg-KZyH2szXiPzB.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=n2vC5yNkQ6ve0JHN60_AlRJtbi30bxwq4jWPwSQv9Uw&cs=1080x1350, https://sun9-29.userapi.com/s/v1/ig2/zGzxhB9OZ5ptNYKa8gNxqLn08mPu-ap5ayYa4miXMuMyycZ7HirHILcfmmJ7fTdt6BXSKe7iPPdO-Teh9BKaB80z.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=AjX63y5zAmYfW3cTd-_kDEtuwGDB6CrMcJTXSox4rU0&cs=1080x1350","#nws, #rookie_nws, #kickflip, #jyp",7,"Kyehoon, Amaru, Donghwa, Juwang, Minje, Keiju, Donghyeon, KickFlip"
162413784,1412599,"🔻Stray Kids выпустят 2 новых альбома в 2025 году 

#nws #general_nws #straykids",7160,458,1,52,2025-01-05 18:59:08,"https://sun9-73.userapi.com/s/v1/ig2/aLFDjJyFYerunPpnLAFIX5mHTVDN8xlGNonqU6YASvs9G0heU55V4CYbQERPByAb0K0cbmrCQmzIQ01ZWKO-Z5TL.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1621,1280x1921,1440x2161,1706x2560&from=bu&u=m5CyPqqPp8ZnCTmWEnujO3O9UxbK7hyBUDAr3A1l-zw&cs=1439x2160, https://sun9-60.userapi.com/s/v1/ig2/W9iQGWeUlhlhngXP2aLWh6aTcmMBEDnkulNhUQZNdBXQwDjEFTcxVsxK9qdoHtEIPv9egIMC66FcDM1ERJxSY2jH.jpg?quality=95&as=32x15,48x22,72x33,108x50,160x74,240x111,360x166,480x222,540x249,640x296,720x333,1080x499,1280x591,1440x665,2048x946&from=bu&u=6USjOi4ODeETV37oLh7mwjccPm7-JpA4_5X1fAa41oY&cs=2048x946","#nws, #general_nws, #straykids",5,Stray Kids
162413784,1412588,"🔻Победители премии MBC Drama Awards 2024

«2024 MBC Drama Awards», прямая трансляция которой изначально была запланирована на 30 декабря 2024 года, была отложена из-за « катастрофы рейса 2216 авиакомпании Jeju Air », а записанная версия вышла в эфир сегодня, 5 января 2025 года.

🏆Grand Prize: 
Han Suk Kyu (‘Doubt’)

🏅Top Excellence Award (минисериал), Actress: 
Lee Ha Nee (‘Knight Flower’)

🏅Top Excellence Award (минисериал), Actor: 
Lee Je Hoon (‘Chief Detective 1958’) 
Yoo Yeon Seok (‘When the Phone Rings’)

🏅Top Excellence Award (многосерийная дорама), Actress:
Uhm Hyun Kyung (‘The Brave Yong Su-jeong’) Oh Seung Ah (‘The Third Marriage’)

🏅Top Excellence Award (многосерийная дорама), Actor: 
Seo Jun Young (‘The Brave Yong Su-jeong’)

🏅Best Actress: 
Kim Nam Joo (‘Wonderful World’)

🏅Best Actor: 
Byun Yo Han (‘Black Out’)

🏅Drama of the Year: 
‘Chief Detective 1958’

🏅Best Couple Award: 
Yoo Yeon Seok and Chae Soo Bin (‘When the Phone Rings’)

🏅Best Character Award: 
Kwon Hae Hyo (‘Black Out’) 
Jung Sang Hoon (‘The Pork Cutlets’)

🏅Achievement Award: 
Choi Bul Am

🏅Special Plaque of Appreciation: 
Kim Soo Mi

🏅Excellence Award (минисериал), Actress: Chae Soo Bin (‘When the Phone Rings’)

🏅Excellence Award (минисериал), Actor:
Lee Jong Won (‘Knight Flower’)
Lee Dong Hwi (‘Chief Detective 1958’)

🏅Excellence Award (многосерийная дорама), Actress: 
Oh Se Young (‘The Third Marriage’)

🏅Excellence Award (многосерийная дорама), Actor: 
Moon Ji Hoo (‘The Third Marriage’)

🏅Best Supporting Actress: 
Kim Mi Kyung (‘Black Out’)

🏅Best Supporting Actor: 
Jo Jae Yoon (‘Black Out’)

🏅Best New Actress: 
Chae Won Bin (‘Doubt’)

🏅Best New Actor: 
Heo Nam Joon (‘When the Phone Rings’)
Lee Ga Sub (‘Black Out’)

#nws #awards_nws #mbcdrama",5477,123,3,6,2025-01-05 17:01:57,"https://sun9-31.userapi.com/s/v1/ig2/TiZ-KQVY9rdPGe7oIkT2rVuMoKQYO6oFVOBaZUA97of5vbSALeueLXMWdY56IkC1aWa0qH1BZWdWrUZn45sP_3CB.jpg?quality=96&as=32x98,48x148,72x221,108x332,160x492,240x738,360x1107,480x1476,540x1661,640x1968,647x1990&from=bu&u=fmaB-l31wGN6RPyVeBI5fH0XnmAMr6-Fcy4YBMsEvcA&cs=647x1990","#nws, #awards_nws, #mbcdrama",6,-
33654179,2921358,"🍼🍼🍼
Eric из Shinhwa и актриса Na Hye Mi объявили, что ждут второго ребенка!

#deerzone_news #eric #shinhwa #top_media",1015,41,1,1,2025-01-06 16:00:01,"https://sun9-4.userapi.com/s/v1/ig2/996qQJ8y147lCivD08M9hMXB50aWFyuT_5YvDEjLDwwIL9b8peKHgnzFUHKNeCLJrFQyzX1Gsig4__2VmlRRlFgx.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,900x600&from=bu&u=VngeDhUuzHaWCGXjKGuQoyXcOpM8boHuI5uI9juBqC4&cs=900x600","#deerzone_news, #eric, #shinhwa, #top_media",2,"Eric, Shinhwa"
33654179,2921302,"Шоумен и ганста рэпер Jung Hyung Don впечатляет всех своим похудением на 21кг!

После проблем с тревожностью в 2020 году, шоумен взялся за своё здоровье. Новые фото Jung Hyung Don впечатлили публику, так как он очень заметно похудел аж на 20кг!

Комментарии нетизенов:
1. Надеюсь, у него не будет эффекта йо-йо, и он будет здоров
2. Я рад видеть Doni. Надеюсь, он сохранит это!
3. Надеюсь, он сохранит это! Это хорошие новости
4. Наш Doni, я просто желаю ему крепкого здоровья
5. Люди переживают сильный эффект йо-йо с Juvis... Надеюсь, что Дони-хён сохранит свой вес и останется здоровым
6. Так что 20 кг — это большая разница, хах... Я набрал 20 кгㅎ Теперь мне нужно их сбросить
7. Я чувствовал себя таким отчужденным от внешности Doni....
8. Doni, давай будем здоровыми, сражайся
9. Doni, сражайся! Тебе идет розовый!!
10. Doni, ты должен сохранить этоㅜㅜ Пожалуйста, будь здоров вечно

#deerzone_news #jung_hyung_don",4933,173,6,31,2025-01-06 14:52:50,"https://sun9-46.userapi.com/s/v1/ig2/r-0riC_kba503Zqn-OehZf2Kh3CEDo_ldciq8LLsAGdzZoIrULgbfQar84ibFnCzTyNqjYLuyejEQ2hT57DlkhkY.jpg?quality=95&as=32x29,48x43,72x65,108x97,160x143,240x215,360x323,480x430,540x484,640x574,647x580&from=bu&u=PN-y0RcZyk3tfUhq58iSryxVrQdEuteb38NT731nBsc&cs=647x580, https://sun9-36.userapi.com/s/v1/ig2/2q2t_y79PJizA9gZsr_fi9OTQU1ZzG5k_ff235ozrgcSO9Lygp2nSsZc_xcQdOH3J-IqF2yEfVKJf7VeJdGyg0ZP.jpg?quality=95&as=32x29,48x43,72x65,108x97,160x143,240x215,360x323,480x430,540x484,640x574,647x580&from=bu&u=7W4FK9G6ae0e2bW_5Df-nAa5JovrHKBJ0UFGLMGAr8Q&cs=647x580","#deerzone_news, #jung_hyung_don",2,"Jung Hyung Don, -"
33654179,2921293,"Хип-хоп дуэт Dynamic Duo и певица Gummy выпустят совместный сингл в январе!

#deerzone_news #dynamic_duo #gummy",2906,77,1,0,2025-01-06 14:45:27,"https://sun9-33.userapi.com/s/v1/ig2/6TjV8GEnUXv0NtO94IEC8bKBz6PB5gEwgWL5ia_ctmHf7k2bOj6miS1QZmNasPO7_YpHAubuhmPFE68A7XvYfeaJ.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640&from=bu&u=Hqa1MSuyccm_96FzcDEdYyXZlIQAq77zKKtDG_zaq5c&cs=640x640, https://sun9-74.userapi.com/s/v1/ig2/volNS_9C3aX_ljN--XG16fAsqn-ynwAeL9EgOTtI-bNP2Og3wfIfeD7FxLPTJApiGFx34ZsWYc_xWq1pRGqMjl6x.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,400x500&from=bu&u=AQpnfZm_NjcpQ5Za0m3w08gCqCVd4qGPxcraZ7BRvoc&cs=400x500","#deerzone_news, #dynamic_duo, #gummy",5,"Dynamic Duo, Gummy"
33654179,2921254,"По сообщению TENASIA, новый альбом G-DRAGON выйдет в феврале!

Лейбл артиста заявил, что они пока не могут подтвердить дату выхода.

#deerzone_news #g_dragon #big_bang #galaxy_corporation",3220,100,8,6,2025-01-06 13:59:09,"https://sun9-29.userapi.com/s/v1/ig2/5l_-yVJY7apfezTRTrEOnnBbTc-chIdW_IK9htothRe1lWNgeNVqFUA4UIOHZ6uzAN-U6TtGmaapBPm-0vieFbkC.jpg?quality=95&as=32x20,48x30,72x45,108x67,160x100,240x150,360x225,480x300,540x337,640x400,680x425&from=bu&u=awYedCdCUPSPodwegbg_Unv4ZKUmxjuKOLodZygbnbQ&cs=680x425","#deerzone_news, #g_dragon, #big_bang, #galaxy_corporation",5,"G-DRAGON, BIG BANG"
33654179,2921218,"SM заявили, что Wendy из Red Velvet не примет участие в предстоящем концерта SMTOWN по личным причинам!

#deerzone_news #wendy #red_velvet #sm_entertainment",5297,131,13,9,2025-01-06 13:03:22,"https://sun9-80.userapi.com/s/v1/ig2/686EYGJ3CdU8CLhXVoE_7OKN4xK5ppCbjMCLKaSkH4DRcwxx6KsxQ--lLy2SK6IqxU-3eQAA5Uzsl-ohriRuF6BM.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1000x1250&from=bu&u=y6LeA5aGrWaKMSEV6y3KPzzVbBCcpiwjJDBKDCf1X_0&cs=1000x1250","#deerzone_news, #wendy, #red_velvet, #sm_entertainment",2,"Wendy, Red Velvet"
33654179,2921127,"Сегодня прошло первое медиационное заседание по обвинению Min Hee Jin в клевете!

Иск, поданный бывшим сотрудником ADOR, требует около 100 миллионов корейских вон (75 000 долларов США) в качестве возмещения ущерба за клевету и ложные обвинения. Бывший сотрудник обвиняет Min Hee Jin в нанесении вторичного вреда после сексуального насилия со стороны бывшего вице-президента ADOR A.

Сообщается, что бывший сотрудник будет готов урегулировать дело, если Min Hee Jin признает свою вину и принесет официальные извинения. Поскольку общественное внимание сосредоточено на том, придет ли Min Hee Jin и принесет ли она извинения, ее сторона пока не сделала никаких заявлений по этому вопросу.

Адвокат Jeon Hyeong Hye, законный представитель бывшего сотрудника, заявила: ""Мы не требуем денежной компенсации, а скорее хотим, чтобы Min Hee Jin признала свои ошибки и принесла извинения. Было бы сложно достичь финансового урегулирования"".

Ожидается, что результаты расследований, проведенных министерством труда, будут объявлены позднее в этом месяце.

#deerzone_news #ador",6596,107,48,8,2025-01-06 11:00:01,"https://sun9-1.userapi.com/s/v1/ig2/DuXXGdWIxbF_i6ZJ3X__9LV-Uf4SQvkhlro9gfBJwS5UucdHLEYpIEG4YXTARC3NDq3_hU88h0ZhTu2UgjQxuyJi.jpg?quality=95&as=32x28,48x42,72x63,108x95,160x140,240x211,360x316,480x421,540x474,640x561,644x565&from=bu&u=tmDrE7ioAIdLoiTJKuAXcimm1hmcMI-EK-5DZpAcMJE&cs=644x565","#deerzone_news, #ador",1,"Min Hee Jin, ADOR"
33654179,2921121,"Группа BABYMONSTER взяла награду новичка года на премии Golden Disc Awards!

Ранее когда появилась информация о победителях, среди них в номинации ""Новый артист"" не было BABYMONSTER, что очень возмутило многих фанатов группы. Однако оказалось, что из-за того что премия проходила не в прямом эфире, зрители в зале не знали всех победителей, которые не пришли на премию. Уже на следующий день премия выпустила полный список победителей и BABYMONSTER были среди них. 

#deerzone_news #babymonster #yg_entertainment",4765,137,35,7,2025-01-06 10:50:00,"https://sun9-60.userapi.com/s/v1/ig2/ueShgkzOq6X8-8qMMG3IHGF2d9xHXqwEXcyy23jtKiRnHGMyvjBdxPcmknB_QgL4gb71RQF1jerhwu4Am9y5QOiH.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1081x1081&from=bu&u=NlG9_vl7InLYBzMRiGilmtE7aQAtixsZHGfZHscK5mU&cs=1081x1081","#deerzone_news, #babymonster, #yg_entertainment",6,BABYMONSTER
33654179,2921115,"Режиссер 'Игры в кальмара 2' Hwang Dong Hyuk признался, что первым на роль Thanos позвал рэпера Swings!

По его словам, этот персонаж был вдохновлен ""развязностью"" рэперов на шоу 'Show Me the Money', потому он хотел видеть в этой роли настоящего рэпера из этого окружения. Он предложил роль Swings, так как он идеально подходил под придуманный образ, но рэпер отказался. 

#deerzone_news #swings #p_nation",7749,229,29,41,2025-01-06 10:40:00,"https://sun9-9.userapi.com/s/v1/ig2/1Fy3V6yH0lnkVMb6RXMUMP2dbsrDXtaznbMnc_FN3sGu9h_Mw_d_tPsxpAHLFxUkrxJTBeOZ2DUJ05R551_kMVCD.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1000x1000&from=bu&u=jW_ocHaar-HK3wTUc-SKn1vm2T7VF3i7pP5noYi61b0&cs=1000x1000, https://sun9-32.userapi.com/s/v1/ig2/4KSQqWqNgoqlX4ZThQOYR8Nhu4YPcdoj-9wqfC3ffnqWVEkojHT-fBWfBBNBUB6VNct8q9Pbo6AXBcFXCjFOTw9r.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640&from=bu&u=LMeNn6NnlTI7n8cIibSX5mWFjhRLI8qNpZE1n-QkK9g&cs=640x640","#deerzone_news, #swings, #p_nation",1,"Swings, -"
33654179,2921114,"Youngmin из BF (Boyfriend) завершил службу в армии!

#deerzone_news #bf #cross_phase_inc",4336,84,1,6,2025-01-06 10:30:00,"https://sun9-4.userapi.com/s/v1/ig2/ZmtIo_iucfxbklCb1Maog2p_byVnQoFkzDwrzNQXrR7IKw8xUECYKjOaHOUkOx3O0RQoES9VesG1_JvI20C9OBpr.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x479,540x539,640x639,720x719,816x815&from=bu&u=SDu2ig5rMhIPtNF1jOeJKaDYQFoE7mHm-DVZxgB3XN0&cs=816x815","#deerzone_news, #bf, #cross_phase_inc",8,"Youngmin, Boyfriend"
33654179,2921109,"Первый лайн-ап новой премии 'D Awards'!

ENHYPEN
QWER
FIFTY FIFTY
TWS
UNIS

Премия пройдет 22 февраля

#deerzone_news #enhypen #qwer #fifty_fifty #tws #unis",4206,64,6,5,2025-01-06 10:20:00,"https://sun9-11.userapi.com/s/v1/ig2/QjXjjdbV9LbYtY1LOjvDJIhRC4jEuo8BRw7QbNbxIFDjz5yW-L3Ch0HlX4nOn-O2vO6lHpoaLmYz5Y13GwyFmqpI.jpg?quality=95&as=32x34,48x51,72x76,108x114,160x169,240x253,360x380,480x507,540x570,640x676,720x760,1080x1140,1081x1141&from=bu&u=J7So1IIc6Blo6xWPgcS-_cKL8QiypTmTG4rRnJXVz3Y&cs=1081x1141","#deerzone_news, #enhypen, #qwer, #fifty_fifty, #tws, #unis",6,"ENHYPEN, FIFTY FIFTY"
33654179,2920931,"Фанаты задаются вопросом как награды получили группы LE SSERAFIM, DAY6, KISS OF LIFE и NCT WISH на премии Golden Disc Awards!

На завершившейся премии не обошлось без споров по поводу справедливости наград. Так цифровой Bonsang получили песни DAY6 и KISS OF LIFE, что стало для них впервые в карьере, хотя по прогнозам выше были песни Lim Jae Hyun и ZICO. Эти песни опережали победителей по всем категориям кроме голосования жюри.

В номинации новичков, фанаты BABYMONSTER удивились, что их обошли NCT WISH, хотя они также уступали по прогнозам группе из YG.

Также многих смутила награда LE SSERAFIM как ""Лучшая группа"" так как они не получили ни цифровой, ни физический Bonsang.

Комментарии нетизенов:
1. Они не дали награду настоящей десятке лучших, а затем отдали ее DAY6 и KISS OF LIFE?
2. А? У LE SSERAFIM явно нет результатов, чтобы получить Bonsang, так почему же они получают награду лучшей группы?
3. Что с LE SSEAFIM...? У них нет результатов, чтобы получить награду лучшей группы
4. Поздравляю LE SSERAFIM и KISS OF LIFE!!!!
5. Поздравляю aespa 💜💙
6. Нет, но это чертовски смешно ㅋㅋㅋㅋ есть явно другие группы, которые не должны получать свои награды, основываясь на рейтинге выше, но вы, ребята, только ругаете LE SSERAFIM. Просто скажите, что вы их ненавидите. Мне их жаль
7. NewJeans поздравляю 💙
8. Люди никогда раньше не смотрели Golden Disc? Их групповая награда всегда была эквивалентом специальной награды. Эта награда не за какие то достижения, а просто решение жюри
9. Taengoo поздравляю💜
10. KISS OF LIFE не заслужили Bonsang. Они заняли 18-е место среди других групп, таких как DAY6, RIIZE или IVE. Все сосредотачиваются на LE SSERAFIM, потому что они более популярны, но KISS OF LIFE тоже не заслужили Bonsang.

#deerzone_news #le_sserafim #kiss_of_life #day6 #nct_wish",12148,153,54,18,2025-01-05 21:08:50,"https://sun9-51.userapi.com/s/v1/ig2/MDu2teOQ-RYGuNEVQiBwXj7Hjy06M2b7OHrR1GZx2hvCyoAm-sqif_-jb92cb80miQreUwv0YHjaGKDcD6RKkBaW.jpg?quality=95&as=32x25,48x37,72x55,108x83,160x123,240x185,360x277,480x370,540x416,640x493,720x554,1080x832,1209x931&from=bu&u=L-xaOve59LdpuF1NpI6isKWjyIJNgcPLGZ7KeE4RTP8&cs=1209x931, https://sun9-16.userapi.com/s/v1/ig2/ETHfkn_QpKKFT1Tdw3Kl_JKRgEgvD5NR3Do3XJ88cLVb3jLjAfqk1h8qjn3WlVljZRitjvuvGksCkDFbLdj7F6pD.jpg?quality=95&as=32x15,48x23,72x34,108x51,160x76,240x114,360x171,480x228,540x257,640x304,720x342,1080x513,1105x525&from=bu&u=mf7pdUH7MiTFG887O_gKH00pY2QU80fhIukjhZbsK4Y&cs=1105x525","#deerzone_news, #le_sserafim, #kiss_of_life, #day6, #nct_wish",6,"LE SSERAFIM, DAY6, KISS OF LIFE, NCT WISH"
33654179,2920908,"Группа NiziU анонсировала планы на 2025 год!

В них входят новые альбомы, зарубежная деятельность, коллаборация, 4-ый тур и др.

#deerzone_news #niziu #jyp_entertainment",5921,83,4,2,2025-01-05 20:20:00,,"#deerzone_news, #niziu, #jyp_entertainment",5,NiziU
33654179,2920830,"Группа NEXZ анонсировала на 2025 год выход одного глобального альбома и японский релиз, а также специальное продвижение в Корее!

#deerzone_news #nexz #jyp_entertainment",6517,101,3,1,2025-01-05 18:45:00,,"#deerzone_news, #nexz, #jyp_entertainment",5,NEXZ
33654179,2920765,"Группа Stray Kids анонсировала выход 2-х альбомов в 2025 году!

#deerzone_news #stray_kids #jyp_entertainment",6058,257,23,23,2025-01-05 18:06:45,,"#deerzone_news, #stray_kids, #jyp_entertainment",5,Stray Kids
33654179,2920718,"Победители главной музыкальной премии Кореи 39th Golden Disc Awards!

Трансляция пройдет 6 и 7 января

Song of The Year (Daesang) 
aespa - Supernova 

Album Of The Year (Daesang)
SEVENTEEN - SPILL THE FEELS
 
Best Digital Song (Bonsang) 
aespa 
IU 
ILLIT 
TWS 
Taeyeon (Girls' Generation) 
NewJeans 
BIBI 
(G)I-DLE 
DAY6 
IVE

Best Album (Bonsang)
IVE
ZEROBASEONE
TXT
SEVENTEEN
 ENHYPEN
Stray Kids
aespa 
NCT DREAM 
(G)I-DLE
ATEEZ

Rookie Artist 
ILLIT 
TWS 
NCT WISH
 
Best Group 
LE SSERAFIM 

Best Solo Artist
YUQI of (G)I-DLE
 
Best Band 
DAY6 

Fans’ Choice Award
ENHYPEN

Global K-POP Artist Award
IVE
ENHYPEN
 
Golden Disc Most Popular Artist Award 
LE SSERAFIM 
PLAVE 
 
Cosmopolitan Artist 
NewJeans 
 
Best OST 
Crush - Love You with All My Heart 
 
Golden Honorable Choice 
Shin Haechul 
 
Next Generation 
KISS OF LIFE

#deerzone_news",7340,187,47,17,2025-01-05 17:02:09,"https://sun9-6.userapi.com/s/v1/ig2/tgpSlyPFed1bs4zLM7CRabs74mKl644Cu8IoYgvQD5ORZBFnmlMaMLo_enDX56K-rkeJDJhbGMmBpUNWAMUUhg6F.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1200x800&from=bu&u=NH5nqbqpx2vsbSf9kr6QR6_1aThy5SyJmPasLuLdBnU&cs=1200x800",#deerzone_news,6,"aespa, SEVENTEEN, IVE, LE SSERAFIM, (G)I-DLE, ENHYPEN, NewJeans, DAY6, TXT, Stray Kids, ZEROBASEONE, KISS OF LIFE, TAEYEON, YUQI, ILLIT, TWS"
33654179,2920714,"💍💍💍
Бывшая участница WANNA.B Lina вышла замуж!

Lina также старшая сестра Minah из Girl's Day. Её супруг работает кедди у профессиональных игроков в гольф. 

Кедди – помощник игрока, который показывает игроку маршрут, носит его клюшки и имеет право давать ему советы по ходу игры.

#deerzone_news #wannab",9729,203,0,7,2025-01-05 16:50:00,"https://sun9-6.userapi.com/s/v1/ig2/pN4MjDS6CyG0h_xeAsrcvtk8aKrzaRk5dODPm05HZUz1DzI7NhyPTAuMFtbAGjGlwvHD0mYJsUN2d6rNk7S5dA4m.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=odJ-cgmDFc-r2dWF-juw_c-Le7BWoz775g-uvaxpsS4&cs=1080x1350, https://sun9-2.userapi.com/s/v1/ig2/UMC5jx01R6VkL2_v-E2pMpEdnjYVmaDAXiGuwgV7ZMIUY2WVKnA589K4D61D_YcO4xr2RVwmsnZEjmU95HaJ57su.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=XaV6qYE3YM4DjrA-gPF_RKPtXvx_gQOoLlaZMBFRqkw&cs=1080x1350, https://sun9-53.userapi.com/s/v1/ig2/uWOFVWIjPWSkXuMDjZLhqGQDet_BZ6uK6cYEL_TLh_Wg9INaUFrMaTpl-YhRh1h0taq_L51ly6sb2Dk1IvfDEd9c.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&u=p4EZXIjLIxBR-Jsf44KJmt2yAnjdVsvzKlKWtDRZFT4&cs=1080x1350, https://sun9-75.userapi.com/s/v1/ig2/2zNwxm5a2qZWjKzjIb8Jr3lgEO72VEASlmljVCDJ9WR3TS0nBOzi4LhP5JbEyOlu34CeZyYrbeMHXY19kwFUOEWk.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x299,360x449,480x599,540x673,640x798,720x898,1080x1347&from=bu&u=KVgWZbzMDwjLGzzn3pyfs394PqAv3YTx7oHPXwODxDU&cs=1080x1347","#deerzone_news, #wannab",2,"Lina, WANNA.B"
